run_idx,step,action,new_item,score,inventory_size,inventory,final_reward,domain
4,0,"('rice', 'raw fish')","CombinedItem(name='[rice]-[raw fish]', emoji='❓', value=20, features={}, description='', tool=False, ingredients=[Ingredient(name='rice', emoji='🌾', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'grain'}, description='', tool=False), Ingredient(name='raw fish', emoji='🐟', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)])",5.0,8,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]",125,cooking
4,1,"('salt', 'coconut')","Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False)",8.75,8,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]",125,cooking
4,2,"('salt', 'potato')","Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False)",12.5,8,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]",125,cooking
4,3,"('[salt]-[coconut]', '[salt]-[potato]')","CombinedItem(name='[[salt]-[coconut]]-[[salt]-[potato]]', emoji='❓', value=50, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False)])",23.333333333333332,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]",125,cooking
4,4,"('salt', '[rice]-[raw fish]')","CombinedItem(name='[salt]-[[rice]-[raw fish]]', emoji='❓', value=50, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-rice]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'grain'}, description='', tool=False), Ingredient(name='[salt-raw fish]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)])",33.333333333333336,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]",125,cooking
4,5,"('water', '[salt]-[[rice]-[raw fish]]')","CombinedItem(name='[water]-[[salt]-[[rice]-[raw fish]]]', emoji='❓', value=40, features={}, description='', tool=False, ingredients=[Ingredient(name='[water-[salt-rice]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'grain'}, description='', tool=False), Ingredient(name='[water-[salt-raw fish]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)])",30.0,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]",125,cooking
4,6,"('stove', '[water]-[[salt]-[[rice]-[raw fish]]]')","CombinedItem(name='[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]', emoji='❓', value=85, features={}, description='', tool=False, ingredients=[Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)])",45.0,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]",125,cooking
4,7,"('salt', 'wheat')","Ingredient(name='[salt]-[wheat]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'grain'}, description='', tool=False)",50.0,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]",125,cooking
4,8,"('[[salt]-[coconut]]-[[salt]-[potato]]', '[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]')","CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)])",70.0,6,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]",125,cooking
4,9,"('stove', '[salt]-[wheat]')","Ingredient(name='[stove]-[[salt]-[wheat]]', emoji='❓', value=5, features={'salt_level': 1, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)",65.0,6,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]",125,cooking
4,10,"('salt', '[stove]-[[salt]-[wheat]]')","Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)",47.5,6,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]",125,cooking
4,11,"('salt', '[stove]-[[salt]-[wheat]]')",,47.5,6,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[[[salt]-[coconut]]-[[salt]-[potato]]]-[[stove]-[[water]-[[salt]-[[rice]-[raw fish]]]]]', emoji='❓', value=125, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt]-[coconut]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt]-[potato]', emoji='❓', value=15, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[stove-[water-[salt-rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[salt-raw fish]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 1, 'water_level': 1, 'chop_level': 0, 'type': 'meat', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[stove]-[[salt]-[wheat]]]', emoji='❓', value=-30, features={'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]",125,cooking
5,0,"('apple', 'rice')","CombinedItem(name='[apple]-[rice]', emoji='❓', value=20, features={}, description='', tool=False, ingredients=[Ingredient(name='apple', emoji='🍎', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='rice', emoji='🌾', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'grain'}, description='', tool=False)])",5.0,8,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[salt]-[[apple]-[rice]]', emoji='❓', value=50, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-apple]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt-rice]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'grain'}, description='', tool=False)]), CombinedItem(name='[butter]-[[salt]-[[lettuce]-[banana]]]', emoji='❓', value=70, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-lettuce]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[salt-banana]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='butter', emoji='🧈', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'eggs and dairy'}, description='', tool=False)])]",70,cooking
5,1,"('lettuce', 'banana')","CombinedItem(name='[lettuce]-[banana]', emoji='❓', value=20, features={}, description='', tool=False, ingredients=[Ingredient(name='lettuce', emoji='🥬', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='banana', emoji='🍌', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False)])",13.333333333333334,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[salt]-[[apple]-[rice]]', emoji='❓', value=50, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-apple]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt-rice]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'grain'}, description='', tool=False)]), CombinedItem(name='[butter]-[[salt]-[[lettuce]-[banana]]]', emoji='❓', value=70, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-lettuce]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[salt-banana]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='butter', emoji='🧈', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'eggs and dairy'}, description='', tool=False)])]",70,cooking
5,2,"('salt', '[apple]-[rice]')","CombinedItem(name='[salt]-[[apple]-[rice]]', emoji='❓', value=50, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-apple]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt-rice]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'grain'}, description='', tool=False)])",23.333333333333332,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[salt]-[[apple]-[rice]]', emoji='❓', value=50, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-apple]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt-rice]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'grain'}, description='', tool=False)]), CombinedItem(name='[butter]-[[salt]-[[lettuce]-[banana]]]', emoji='❓', value=70, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-lettuce]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False), Ingredient(name='[salt-banana]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='butter', emoji='🧈', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'eggs and dairy'}, description='', tool=False)])]",70,cooking
